c578209b-f551-4703-bc26-2a71d173e664,66360780,2023-gibson-usa-les-paul-standard-50s-electric-guitar-p90-gold-top,Gibson,Les Paul Standard '50s P90 Gold Top,https://reverb.com/item/66360780-2023-gibson-usa-les-paul-standard-50s-electric-guitar-p90-gold-top
777b5b6e-3d95-4061-8eeb-f07a09b9abcd,54701395,1984-gibson-les-paul-custom-shop-edition,Gibson,Les Paul Custom Shop Edition,https://reverb.com/item/54701395-1984-gibson-les-paul-custom-shop-edition
4b2a44cc-2815-4384-a586-99afc5567eb6,63392725,gibson-les-paul-standard-60s-with-aaa-maple-top,Gibson,Les Paul Standard '60s with AAA Maple Top,https://reverb.com/item/63392725-gibson-les-paul-standard-60s-with-aaa-maple-top
944f1260-d0c6-4382-a742-6b6d8a6a50d7,71916599,2020-gibson-les-paul-tribute-iced-tea,Gibson,Les Paul Tribute,https://reverb.com/item/71916599-2020-gibson-les-paul-tribute-iced-tea
4d8098ef-c5e9-4fb0-b5c6-cf547e8dca9d,65815683,gibson-les-paul-standard-50s-2023-tobacco-burst-new-unplayed-auth-dlr-9lbs-12oz-208,Gibson,Les Paul Standard '50s,https://reverb.com/item/65815683-gibson-les-paul-standard-50s-2023-tobacco-burst-new-unplayed-auth-dlr-9lbs-12oz-208
6c8594b0-0756-4e66-9e47-b283c9515d39,76730697,gibson-les-paul-tribute-electric-guitar-charlotte-nc,Gibson,Les Paul Tribute,https://reverb.com/item/76730697-gibson-les-paul-tribute-electric-guitar-charlotte-nc
7d3acc0c-c6d5-47fe-94ca-fa84d8ae576b,76944544,gibson-les-paul-tribute-2019-present-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/76944544-gibson-les-paul-tribute-2019-present-satin-tobacco-burst
6e3aa16d-4dd6-44c2-8868-03fc6bb88200,73867599,gibson-les-paul-standard-50s-2019-present-tobacco-burst,Gibson,Les Paul Standard '50s,https://reverb.com/item/73867599-gibson-les-paul-standard-50s-2019-present-tobacco-burst
f12c3339-f7b5-413a-b92c-7386a6f3fdd0,75095785,gibson-les-paul-standard-2019-tobacco-burst,Gibson,Les Paul standard,https://reverb.com/item/75095785-gibson-les-paul-standard-2019-tobacco-burst
edfa235d-6895-478a-816a-66384ab284f9,70295020,les-paul-standard-50s-gold-top,Gibson,Les Paul Standard '50s Gold Top,https://reverb.com/item/70295020-les-paul-standard-50s-gold-top
dcaf32b4-61c0-4bda-afd0-cc90e7d8bdbd,75576230,gibson-1974-les-paul-custom-20th-anniversary-electric-guitar-cherry-sunburst-w-ohsc-x5141-used,Gibson,Les Paul Custom 20th Anniversary,https://reverb.com/item/75576230-gibson-1974-les-paul-custom-20th-anniversary-electric-guitar-cherry-sunburst-w-ohsc-x5141-used
2484b9cb-ba5f-419e-a658-a26e6633f0fc,66396049,gibson-les-paul-standard-60s-unburst-143,Gibson,Les Paul Standard,https://reverb.com/item/66396049-gibson-les-paul-standard-60s-unburst-143
b7835919-8dab-4b12-97de-a1b512b5d2d2,77129719,gibson-les-paul-standard-60s-figured-top-60s-cherry-2023-new-unplayed-auth-dlr-9lb-9oz-289,Gibson,Les Paul Standard '60s,https://reverb.com/item/77129719-gibson-les-paul-standard-60s-figured-top-60s-cherry-2023-new-unplayed-auth-dlr-9lb-9oz-289
dfe5a916-3fde-4195-8554-73f66919b794,33034709,gibson-les-paul-standard-60s-unburst,Gibson,Les Paul Standard '60s,https://reverb.com/item/33034709-gibson-les-paul-standard-60s-unburst
87a09ed6-df6f-4ee9-8614-b35655846a50,64151859,gibson-les-paul-deluxe-70s-electric-guitar-goldtop,Gibson,Les Paul Deluxe,https://reverb.com/item/64151859-gibson-les-paul-deluxe-70s-electric-guitar-goldtop
39db82d6-2d8f-43e2-9493-105fcbf3cbfe,51334379,gibson-les-paul-custom-1977-black-beauty-rare-one-off-triple-pickup-with-maple-fingerboard,Gibson,Les Paul Custom,https://reverb.com/item/51334379-gibson-les-paul-custom-1977-black-beauty-rare-one-off-triple-pickup-with-maple-fingerboard
80ad837d-c05b-4cad-8412-c64065a3b9bf,73909677,gibson-les-paul-standard-50s-figured-top-60-s-cherry,Gibson,Les Paul Standard '50s Figured Top 60's Cherry,https://reverb.com/item/73909677-gibson-les-paul-standard-50s-figured-top-60-s-cherry
1cd8e1f6-21cc-4edc-8d9f-2cadb6bd41d9,76737001,gibson-les-paul-standard-2017-honey-burst,Gibson,Les Paul Standard,https://reverb.com/item/76737001-gibson-les-paul-standard-2017-honey-burst
c0d8ffb3-10eb-446c-ad07-0b6d93731a39,77918302,gibson-les-paul-standard-60s-2023-present-ocean-blue,Gibson,Les Paul Standard '60s,https://reverb.com/item/77918302-gibson-les-paul-standard-60s-2023-present-ocean-blue
27cc6e2c-04b1-4c25-829c-90f021c68ace,58369833,gibson-original-collection-les-paul-standard-50s-heritage-cherry-sunburst-214420418-b-stock,Gibson,Les Paul Standard,https://reverb.com/item/58369833-gibson-original-collection-les-paul-standard-50s-heritage-cherry-sunburst-214420418-b-stock
67565582-bf59-4ed0-aaad-bdef108dd69d,75456181,pre-owned-gibson-les-paul-standard-50-s-cherry-burst-2019,Gibson,Les Paul Standard 50's,https://reverb.com/item/75456181-pre-owned-gibson-les-paul-standard-50-s-cherry-burst-2019
da4f46c9-cff1-4a03-86d5-eb6d30cb9e0c,63571522,gibson-les-paul-standard-50s-p-90-gold-top,Gibson,Les Paul Standard 50s P-90,https://reverb.com/item/63571522-gibson-les-paul-standard-50s-p-90-gold-top
